Global_ID,Model_ID
1081,2527
8308,2528
9594,2529
8566,2530
8307,2531
2555,2532
326,2533
7456,2534
836,2535
5110,2536
9953,2537
7511,2538
6452,2539
5916,2540
11910,2541
7838,2542
49,2543
284,2544
3737,2545
423,2546
2378,2547
4083,2548
11920,2549
11634,2550
6490,2551
2366,2552
6826,2553
11288,2554
5348,2555
9911,2556
122,2557
4788,2558
6185,2559
7771,2560
4523,2561
2324,2562
5268,2563
1354,2564
8081,2565
5640,2566
2794,2567
4660,2568
668,2569
2511,2570
3536,2571
2003,2572
10124,2573
2810,2574
7130,2575
2156,2576
5118,2577
11171,2578
8540,2579
7746,2580
11429,2581
11359,2582
5666,2583
7945,2584
6325,2585
8285,2586
6377,2587
2883,2588
7375,2589
3726,2590
10334,2591
11524,2592
3968,2593
5802,2594
5908,2595
10937,2596
3535,2597
7377,2598
11952,2599
1328,2600
2619,2601
362,2602
1108,2603
10532,2604
3886,2605
3757,2606
5538,2607
2841,2608
10669,2609
859,2610
1653,2611
10544,2612
10266,2613
4520,2614
6299,2615
1149,2616
7141,2617
6745,2618
7301,2619
9495,2620
2762,2621
5207,2622
10992,2623
7713,2624
965,2625
1407,2626
6110,2627
2650,2628
7675,2629
10870,2630
3681,2631
7749,2632
11174,2633
8014,2634
5677,2635
11401,2636
8021,2637
9691,2638
140,2639
3202,2640
10579,2641
3456,2642
10495,2643
8145,2644
5737,2645
1382,2646
2777,2647
7931,2648
10930,2649
7325,2650
3116,2651
7032,2652
7359,2653
1666,2654
1962,2655
8382,2656
10852,2657
1385,2658
4577,2659
3236,2660
1926,2661
1479,2662
9977,2663
6339,2664
11010,2665
7303,2666
9943,2667
483,2668
7028,2669
7694,2670
1031,2671
2718,2672
4228,2673
9115,2674
7196,2675
8707,2676
8684,2677
10291,2678
6422,2679
469,2680
8059,2681
7518,2682
4361,2683
7231,2684
7967,2685
4453,2686
8489,2687
114,2688
7057,2689
9664,2690
7060,2691
5675,2692
9608,2693
9799,2694
8547,2695
4003,2696
727,2697
10717,2698
9613,2699
10953,2700
5343,2701
3908,2702
10113,2703
1396,2704
388,2705
7498,2706
577,2707
7870,2708
9123,2709
4605,2710
2497,2711
9537,2712
10120,2713
1266,2714
9958,2715
9668,2716
9936,2717
10884,2718
3203,2719
4530,2720
8839,2721
971,2722
246,2723
382,2724
7805,2725
9426,2726
10733,2727
4889,2728
8475,2729
10297,2730
4612,2731
1527,2732
6988,2733
376,2734
1161,2735
3503,2736
6699,2737
6430,2738
8477,2739
10967,2740
3472,2741
2147,2742
9513,2743
10447,2744
155,2745
11234,2746
5776,2747
10425,2748
11400,2749
5428,2750
2498,2751
11369,2752
3677,2753
1251,2754
11851,2755
9188,2756
7812,2757
6060,2758
4948,2759
4319,2760
4736,2761
664,2762
6081,2763
8190,2764
4509,2765
10069,2766
6284,2767
7165,2768
4049,2769
3491,2770
10619,2771
6224,2772
8666,2773
6031,2774
10786,2775
8091,2776
874,2777
6792,2778
4691,2779
5217,2780
395,2781
11834,2782
7628,2783
7874,2784
3338,2785
8301,2786
8332,2787
2959,2788
8942,2789
4329,2790
7169,2791
9082,2792
11063,2793
3784,2794
8950,2795
1239,2796
4350,2797
10272,2798
2292,2799
6354,2800
5353,2801
12007,2802
158,2803
6903,2804
2184,2805
4461,2806
4985,2807
8128,2808
4593,2809
862,2810
4380,2811
6268,2812
11378,2813
8609,2814
5347,2815
10440,2816
10197,2817
4594,2818
7928,2819
2582,2820
6688,2821
10426,2822
8086,2823
3487,2824
7457,2825
8675,2826
9311,2827
1557,2828
11995,2829
8676,2830
2863,2831
1607,2832
11372,2833
1547,2834
308,2835
3189,2836
5637,2837
9441,2838
11055,2839
8479,2840
10486,2841
8682,2842
10595,2843
730,2844
11335,2845
8877,2846
5792,2847
7288,2848
7232,2849
8045,2850
7167,2851
6578,2852
8405,2853
2080,2854
5718,2855
2807,2856
540,2857
7338,2858
10797,2859
7246,2860
3299,2861
7667,2862
9605,2863
7831,2864
5259,2865
2123,2866
10980,2867
9053,2868
4668,2869
2548,2870
9657,2871
5424,2872
5463,2873
7133,2874
7720,2875
7660,2876
91,2877
7466,2878
10522,2879
8883,2880
6598,2881
6123,2882
242,2883
1967,2884
6273,2885
7036,2886
9484,2887
10701,2888
4618,2889
8787,2890
4340,2891
10736,2892
480,2893
10902,2894
9405,2895
10278,2896
6998,2897
7909,2898
11141,2899
3247,2900
4224,2901
4724,2902
3604,2903
981,2904
4602,2905
6618,2906
9666,2907
10713,2908
11190,2909
11666,2910
10262,2911
1394,2912
6039,2913
4054,2914
1289,2915
8402,2916
7219,2917
6749,2918
11281,2919
932,2920
126,2921
9555,2922
3465,2923
5260,2924
1800,2925
670,2926
796,2927
239,2928
11840,2929
11707,2930
2682,2931
9004,2932
3734,2933
6905,2934
1014,2935
11884,2936
8294,2937
8315,2938
4284,2939
6689,2940
10449,2941
7567,2942
1703,2943
5221,2944
6993,2945
302,2946
4989,2947
2399,2948
9801,2949
5022,2950
8821,2951
9003,2952
4181,2953
5270,2954
6927,2955
8886,2956
11853,2957
8140,2958
3301,2959
10763,2960
4734,2961
7405,2962
9184,2963
11742,2964
5858,2965
995,2966
2154,2967
4705,2968
4818,2969
1138,2970
10643,2971
773,2972
5139,2973
5301,2974
7199,2975
677,2976
129,2977
5362,2978
5523,2979
4210,2980
8721,2981
1256,2982
1555,2983
5534,2984
1697,2985
6700,2986
11472,2987
9061,2988
7230,2989
4728,2990
11252,2991
2211,2992
274,2993
6067,2994
11276,2995
11729,2996
7718,2997
8310,2998
9781,2999
8295,3000
6810,3001
8364,3002
28,3003
11169,3004
6738,3005
920,3006
8844,3007
2465,3008
6684,3009
4378,3010
4650,3011
9587,3012
8064,3013
7463,3014
9381,3015
4124,3016
4264,3017
7008,3018
8341,3019
9228,3020
4867,3021
9564,3022
1312,3023
7395,3024
9481,3025
3507,3026
10463,3027
6748,3028
3126,3029
357,3030
346,3031
12021,3032
6865,3033
1003,3034
10546,3035
4238,3036
9806,3037
9535,3038
10781,3039
8742,3040
6610,3041
9653,3042
5169,3043
8084,3044
4438,3045
2852,3046
5536,3047
4936,3048
4304,3049
4492,3050
4441,3051
6007,3052
2832,3053
2069,3054
11079,3055
9679,3056
9974,3057
3289,3058
9713,3059
6497,3060
7462,3061
3450,3062
10744,3063
2430,3064
4038,3065
8165,3066
8241,3067
10254,3068
6564,3069
4752,3070
6243,3071
624,3072
819,3073
11515,3074
3480,3075
8668,3076
529,3077
3067,3078
2468,3079
5703,3080
4283,3081
6928,3082
4295,3083
4990,3084
2305,3085
3201,3086
5698,3087
7370,3088
7699,3089
10081,3090
2050,3091
1949,3092
4944,3093
7450,3094
5795,3095
10836,3096
1065,3097
7543,3098
9090,3099
7584,3100
9010,3101
3879,3102
1935,3103
1938,3104
6756,3105
3377,3106
10253,3107
7470,3108
10141,3109
8679,3110
11691,3111
7334,3112
4470,3113
10993,3114
11184,3115
5197,3116
9338,3117
11160,3118
10061,3119
4214,3120
712,3121
10360,3122
10263,3123
10035,3124
9415,3125
9040,3126
3965,3127
10467,3128
4866,3129
8808,3130
9024,3131
10995,3132
6415,3133
1284,3134
692,3135
7620,3136
3521,3137
6677,3138
11592,3139
9717,3140
1937,3141
445,3142
38,3143
1073,3144
8664,3145
3255,3146
5131,3147
2593,3148
6258,3149
6086,3150
8558,3151
20,3152
7891,3153
5415,3154
9883,3155
6671,3156
5174,3157
8715,3158
10127,3159
5436,3160
3892,3161
9899,3162
2742,3163
2894,3164
7725,3165
11850,3166
6395,3167
542,3168
3637,3169
6547,3170
2368,3171
5857,3172
10904,3173
4127,3174
4384,3175
5269,3176
7933,3177
10269,3178
10464,3179
11463,3180
4774,3181
6004,3182
1642,3183
3578,3184
2636,3185
4406,3186
7827,3187
1391,3188
3614,3189
8921,3190
5697,3191
5937,3192
8067,3193
4075,3194
8649,3195
10626,3196
894,3197
11025,3198
9935,3199
10988,3200
3959,3201
519,3202
3581,3203
4801,3204
7110,3205
11711,3206
10422,3207
9044,3208
1171,3209
10039,3210
2273,3211
5850,3212
9181,3213
7585,3214
6606,3215
4209,3216
6292,3217
3118,3218
7351,3219
106,3220
5981,3221
2077,3222
532,3223
618,3224
11062,3225
8727,3226
11154,3227
3644,3228
5804,3229
8114,3230
431,3231
2916,3232
7085,3233
3056,3234
10957,3235
5478,3236
5988,3237
10609,3238
9821,3239
7440,3240
1228,3241
210,3242
10895,3243
5629,3244
694,3245
11716,3246
11786,3247
1505,3248
2778,3249
4183,3250
7266,3251
7539,3252
2543,3253
5906,3254
3527,3255
8170,3256
8280,3257
7485,3258
7789,3259
5835,3260
6644,3261
9410,3262
6999,3263
8008,3264
2135,3265
7217,3266
936,3267
3730,3268
10874,3269
10327,3270
2672,3271
11064,3272
316,3273
9614,3274
6073,3275
205,3276
7339,3277
1115,3278
4234,3279
11467,3280
2936,3281
9014,3282
11028,3283
8211,3284
6801,3285
11614,3286
1577,3287
8582,3288
1825,3289
7804,3290
8264,3291
1776,3292
1767,3293
8060,3294
942,3295
4179,3296
1089,3297
11459,3298
9965,3299
3117,3300
4939,3301
3702,3302
1343,3303
3722,3304
10808,3305
7600,3306
6241,3307
9487,3308
4579,3309
10596,3310
4528,3311
10689,3312
7658,3313
8176,3314
6194,3315
10315,3316
2046,3317
4505,3318
597,3319
8768,3320
8888,3321
8972,3322
6951,3323
6316,3324
6641,3325
11046,3326
8032,3327
7157,3328
7048,3329
5683,3330
11757,3331
2599,3332
6718,3333
8865,3334
5136,3335
7441,3336
8283,3337
6527,3338
7609,3339
4931,3340
4496,3341
3746,3342
10238,3343
1553,3344
4826,3345
6198,3346
747,3347
2699,3348
3131,3349
10789,3350
738,3351
2576,3352
10644,3353
977,3354
517,3355
7010,3356
5438,3357
5868,3358
5764,3359
8832,3360
7015,3361
4676,3362
9308,3363
5187,3364
790,3365
3680,3366
6375,3367
6301,3368
2655,3369
220,3370
7913,3371
8698,3372
5473,3373
11551,3374
1526,3375
11712,3376
3980,3377
782,3378
1743,3379
5327,3380
3128,3381
5364,3382
3238,3383
5409,3384
11714,3385
1084,3386
3923,3387
4491,3388
2245,3389
3601,3390
6442,3391
479,3392
6948,3393
4404,3394
1392,3395
1819,3396
7033,3397
3889,3398
3891,3399
8866,3400
10413,3401
8595,3402
311,3403
2610,3404
4502,3405
7149,3406
11980,3407
2616,3408
4686,3409
6722,3410
5008,3411
3691,3412
3638,3413
6275,3414
6615,3415
8344,3416
11129,3417
500,3418
5168,3419
2061,3420
8121,3421
9015,3422
7547,3423
7722,3424
11864,3425
5152,3426
4725,3427
4338,3428
8131,3429
4580,3430
6139,3431
9931,3432
7298,3433
10143,3434
7473,3435
5318,3436
655,3437
2122,3438
3196,3439
10945,3440
3510,3441
3628,3442
131,3443
4940,3444
9676,3445
7255,3446
5860,3447
2988,3448
5135,3449
10499,3450
12058,3451
1018,3452
10690,3453
9146,3454
12005,3455
10131,3456
5656,3457
3785,3458
4754,3459
10055,3460
6477,3461
6038,3462
10671,3463
9829,3464
820,3465
11444,3466
2387,3467
7414,3468
8931,3469
7323,3470
829,3471
1332,3472
8111,3473
3281,3474
11542,3475
2867,3476
6589,3477
2607,3478
3111,3479
8025,3480
8261,3481
5595,3482
8442,3483
10753,3484
10093,3485
4551,3486
6824,3487
7296,3488
769,3489
11934,3490
8330,3491
27,3492
4655,3493
10613,3494
6762,3495
1616,3496
9289,3497
4786,3498
7464,3499
720,3500
1696,3501
10237,3502
4548,3503
9698,3504
5819,3505
3860,3506
3241,3507
1826,3508
11048,3509
6327,3510
6732,3511
2501,3512
2490,3513
10553,3514
8289,3515
9026,3516
132,3517
2824,3518
6225,3519
2969,3520
10411,3521
9497,3522
12098,3523
5634,3524
2716,3525
10866,3526
1984,3527
11097,3528
10536,3529
6515,3530
11517,3531
5278,3532
11471,3533
8130,3534
3653,3535
11572,3536
10635,3537
10075,3538
1299,3539
4667,3540
11523,3541
2230,3542
4242,3543
9403,3544
11049,3545
6947,3546
8506,3547
11356,3548
7903,3549
8815,3550
913,3551
4185,3552
9263,3553
904,3554
5279,3555
278,3556
3087,3557
8673,3558
4741,3559
10456,3560
742,3561
4794,3562
2217,3563
5843,3564
3827,3565
10443,3566
708,3567
2160,3568
194,3569
10359,3570
11477,3571
11751,3572
196,3573
3985,3574
557,3575
11822,3576
5580,3577
11262,3578
1972,3579
4899,3580
8701,3581
8208,3582
10446,3583
11397,3584
8514,3585
11072,3586
5511,3587
4845,3588
7332,3589
9122,3590
6863,3591
4456,3592
264,3593
11342,3594
8828,3595
8024,3596
3141,3597
9192,3598
6455,3599
7025,3600
5157,3601
8404,3602
8220,3603
12032,3604
2216,3605
11127,3606
3161,3607
1475,3608
3250,3609
10123,3610
979,3611
4263,3612
1885,3613
8730,3614
12003,3615
6952,3616
2913,3617
5425,3618
7911,3619
1986,3620
3004,3621
5777,3622
6777,3623
1472,3624
663,3625
5441,3626
3902,3627
9125,3628
56,3629
79,3630
2796,3631
11536,3632
8228,3633
9638,3634
11960,3635
1556,3636
6509,3637
2903,3638
1730,3639
6457,3640
8300,3641
8670,3642
8689,3643
9830,3644
10571,3645
8015,3646
10777,3647
5733,3648
3415,3649
5980,3650
1193,3651
8276,3652
8094,3653
5209,3654
4934,3655
6512,3656
2104,3657
258,3658
8763,3659
11295,3660
1462,3661
3240,3662
443,3663
2013,3664
8567,3665
4292,3666
1905,3667
12073,3668
3802,3669
2125,3670
9234,3671
6366,3672
10324,3673
6065,3674
4269,3675
5411,3676
9623,3677
7234,3678
1787,3679
6400,3680
3619,3681
6342,3682
9871,3683
3070,3684
7198,3685
11469,3686
3082,3687
6841,3688
10203,3689
6124,3690
8483,3691
621,3692
4359,3693
10221,3694
11420,3695
9643,3696
4190,3697
6965,3698
4635,3699
7564,3700
430,3701
3805,3702
9193,3703
12043,3704
2382,3705
5069,3706
9633,3707
10200,3708
5743,3709
11829,3710
4010,3711
2591,3712
2715,3713
11056,3714
1485,3715
5912,3716
3607,3717
3453,3718
9607,3719
3523,3720
3993,3721
9443,3722
1585,3723
2712,3724
11971,3725
7282,3726
5015,3727
3218,3728
3927,3729
3005,3730
1148,3731
10112,3732
4222,3733
11422,3734
199,3735
9009,3736
2812,3737
939,3738
9116,3739
8800,3740
786,3741
515,3742
3543,3743
2571,3744
2654,3745
7248,3746
7793,3747
2017,3748
1401,3749
1974,3750
6233,3751
6813,3752
4307,3753
8159,3754
7575,3755
9255,3756
8387,3757
10630,3758
12061,3759
6888,3760
11746,3761
11237,3762
7265,3763
9951,3764
12041,3765
4812,3766
2018,3767
8580,3768
4237,3769
2092,3770
4016,3771
9720,3772
1879,3773
5627,3774
4987,3775
11927,3776
11289,3777
4481,3778
8464,3779
9133,3780
232,3781
11440,3782
8590,3783
8874,3784
8390,3785
2997,3786
2515,3787
2472,3788
593,3789
2506,3790
2000,3791
1753,3792
2078,3793
7445,3794
3646,3795
2979,3796
2766,3797
10214,3798
7300,3799
7420,3800
8731,3801
5448,3802
10436,3803
9565,3804
9077,3805
10209,3806
6742,3807
11717,3808
11935,3809
9460,3810
11122,3811
6173,3812
4999,3813
9034,3814
9777,3815
6117,3816
2818,3817
4717,3818
8490,3819
7156,3820
3596,3821
8480,3822
8669,3823
6471,3824
2347,3825
8051,3826
9971,3827
3881,3828
10974,3829
6625,3830
4527,3831
9577,3832
1184,3833
9768,3834
9427,3835
4455,3836
5975,3837
4924,3838
5029,3839
5070,3840
2446,3841
10652,3842
4599,3843
5790,3844
2975,3845
2261,3846
6503,3847
5899,3848
9872,3849
8306,3850
1591,3851
5983,3852
4116,3853
10394,3854
5710,3855
4267,3856
7410,3857
6420,3858
5645,3859
359,3860
9939,3861
11112,3862
11123,3863
3957,3864
2615,3865
3207,3866
10354,3867
5498,3868
9114,3869
3687,3870
4941,3871
3221,3872
11648,3873
2989,3874
1966,3875
7915,3876
1061,3877
11858,3878
1629,3879
10931,3880
4624,3881
8312,3882
6332,3883
5862,3884
7297,3885
1784,3886
5262,3887
11665,3888
1304,3889
4343,3890
7260,3891
1558,3892
10365,3893
1406,3894
5517,3895
3505,3896
10292,3897
1964,3898
4522,3899
8579,3900
2866,3901
8824,3902
6612,3903
8759,3904
2569,3905
5086,3906
9959,3907
7042,3908
9073,3909
6491,3910
11315,3911
142,3912
3048,3913
814,3914
1020,3915
10049,3916
5392,3917
1961,3918
11506,3919
10435,3920
8430,3921
5076,3922
8581,3923
10393,3924
7528,3925
11586,3926
8797,3927
1418,3928
10582,3929
7309,3930
9533,3931
2495,3932
3866,3933
2533,3934
4653,3935
392,3936
4232,3937
5413,3938
11037,3939
765,3940
6523,3941
8974,3942
1854,3943
3870,3944
6831,3945
3409,3946
10513,3947
8125,3948
3134,3949
319,3950
2049,3951
6077,3952
7987,3953
4146,3954
59,3955
2238,3956
7692,3957
8678,3958
6550,3959
4442,3960
9174,3961
4937,3962
7113,3963
8327,3964
8910,3965
5329,3966
3339,3967
7250,3968
8212,3969
2121,3970
4254,3971
3069,3972
8834,3973
8309,3974
7929,3975
11815,3976
7817,3977
1709,3978
11458,3979
5479,3980
4707,3981
1224,3982
2341,3983
5996,3984
1732,3985
4649,3986
11882,3987
11810,3988
6990,3989
6982,3990
1155,3991
1660,3992
6132,3993
8794,3994
4585,3995
8691,3996
18,3997
5396,3998
6169,3999
9348,4000
4797,4001
2413,4002
4553,4003
8859,4004
169,4005
11023,4006
7695,4007
10472,4008
3104,4009
9885,4010
5127,4011
725,4012
587,4013
378,4014
11694,4015
6484,4016
4142,4017
7663,4018
410,4019
6128,4020
6211,4021
7006,4022
7687,4023
6291,4024
11985,4025
883,4026
3006,4027
5597,4028
3469,4029
12035,4030
6902,4031
8065,4032
7403,4033
6817,4034
11306,4035
718,4036
10441,4037
3470,4038
10230,4039
9579,4040
1213,4041
11964,4042
11230,4043
214,4044
6337,4045
4133,4046
5965,4047
2483,4048
2657,4049
7294,4050
11179,4051
7519,4052
5842,4053
6323,4054
1886,4055
2243,4056
4744,4057
11560,4058
2005,4059
10236,4060
3474,4061
10017,4062
8472,4063
3044,4064
2681,4065
4086,4066
10949,4067
6265,4068
9572,4069
7662,4070
8380,4071
9979,4072
6499,4073
3179,4074
5106,4075
4873,4076
11758,4077
5324,4078
11784,4079
3599,4080
4320,4081
1749,4082
10407,4083
11795,4084
11305,4085
10181,4086
10631,4087
10046,4088
10379,4089
12001,4090
11664,4091
391,4092
4403,4093
11144,4094
350,4095
6388,4096
12080,4097
7481,4098
4017,4099
10151,4100
5253,4101
4276,4102
5931,4103
5138,4104
2398,4105
4796,4106
2677,4107
7465,4108
6005,4109
9855,4110
8596,4111
840,4112
9993,4113
1522,4114
5317,4115
6614,4116
2842,4117
8395,4118
10344,4119
1502,4120
4397,4121
8101,4122
2920,4123
10207,4124
5443,4125
7469,4126
5220,4127
9641,4128
3084,4129
7059,4130
10169,4131
1650,4132
1596,4133
44,4134
3356,4135
11981,4136
9837,4137
1247,4138
10352,4139
5964,4140
11857,4141
7374,4142
9372,4143
2349,4144
5750,4145
7041,4146
4771,4147
9758,4148
1000,4149
6899,4150
6116,4151
5880,4152
120,4153
7734,4154
1745,4155
5256,4156
11104,4157
4974,4158
4030,4159
1001,4160
190,4161
11161,4162
9556,4163
10089,4164
2981,4165
1120,4166
10665,4167
4765,4168
9028,4169
5167,4170
11950,4171
11483,4172
6319,4173
4041,4174
1580,4175
2010,4176
1053,4177
3215,4178
9358,4179
3072,4180
11579,4181
10174,4182
37,4183
4369,4184
3645,4185
3996,4186
8038,4187
10707,4188
5264,4189
11134,4190
11244,4191
3846,4192
2704,4193
11623,4194
11448,4195
8136,4196
4282,4197
3244,4198
2015,4199
11695,4200
2522,4201
11923,4202
9835,4203
7830,4204
7078,4205
9910,4206
7941,4207
8914,4208
6734,4209
11686,4210
3047,4211
5041,4212
3814,4213
4693,4214
234,4215
5917,4216
4677,4217
1042,4218
3010,4219
1259,4220
9602,4221
3195,4222
8729,4223
2209,4224
5081,4225
9407,4226
1673,4227
745,4228
6221,4229
11859,4230
11702,4231
4994,4232
11701,4233
5919,4234
9011,4235
6949,4236
8173,4237
7243,4238
3002,4239
2043,4240
1047,4241
2186,4242
64,4243
2608,4244
4353,4245
2051,4246
5098,4247
1416,4248
8073,4249
11921,4250
9298,4251
3455,4252
6995,4253
10204,4254
5191,4255
3537,4256
6682,4257
2545,4258
5921,4259
10080,4260
10107,4261
3566,4262
2826,4263
1378,4264
11119,4265
3529,4266
3331,4267
9418,4268
2839,4269
1922,4270
1329,4271
9466,4272
2117,4273
8722,4274
340,4275
10683,4276
10414,4277
10844,4278
735,4279
8449,4280
2821,4281
11678,4282
6062,4283
7189,4284
9169,4285
1858,4286
10488,4287
1263,4288
6383,4289
7712,4290
1956,4291
7950,4292
5211,4293
2857,4294
4869,4295
9323,4296
300,4297
10877,4298
4009,4299
4616,4300
11521,4301
4201,4302
7751,4303
2052,4304
2232,4305
10804,4306
11221,4307
4203,4308
8204,4309
10593,4310
9767,4311
9712,4312
6806,4313
8522,4314
4026,4315
7886,4316
7122,4317
1235,4318
1864,4319
7509,4320
1847,4321
1219,4322
2129,4323
9997,4324
594,4325
5894,4326
1794,4327
5512,4328
10910,4329
3292,4330
5340,4331
7154,4332
6764,4333
1968,4334
1683,4335
8367,4336
11872,4337
1422,4338
3683,4339
5406,4340
1399,4341
982,4342
9157,4343
3552,4344
5820,4345
10433,4346
3274,4347
6306,4348
9356,4349
11668,4350
9274,4351
9039,4352
821,4353
8394,4354
771,4355
6766,4356
850,4357
4772,4358
11532,4359
7940,4360
83,4361
9145,4362
1733,4363
7661,4364
9223,4365
96,4366
6701,4367
7604,4368
5909,4369
2521,4370
11385,4371
4401,4372
10261,4373
2986,4374
11649,4375
10416,4376
5030,4377
9546,4378
10229,4379
5181,4380
3989,4381
1904,4382
8336,4383
5738,4384
1796,4385
11106,4386
5287,4387
11881,4388
7188,4389
6112,4390
9377,4391
7190,4392
1571,4393
6864,4394
10651,4395
2270,4396
1942,4397
10009,4398
163,4399
805,4400
10155,4401
11067,4402
5623,4403
1131,4404
262,4405
960,4406
11833,4407
4600,4408
5160,4409
3695,4410
5282,4411
6522,4412
7398,4413
5053,4414
6640,4415
1714,4416
10944,4417
6791,4418
5134,4419
11855,4420
7815,4421
6111,4422
11610,4423
1156,4424
2679,4425
7406,4426
5859,4427
1627,4428
9909,4429
4418,4430
3213,4431
2868,4432
9126,4433
5769,4434
10704,4435
11255,4436
11232,4437
10541,4438
3837,4439
9996,4440
7999,4441
2708,4442
3009,4443
4839,4444
8205,4445
11107,4446
4311,4447
5895,4448
7092,4449
5813,4450
432,4451
4559,4452
7917,4453
7491,4454
11941,4455
8647,4456
3506,4457
3583,4458
3457,4459
467,4460
3309,4461
2835,4462
2194,4463
1095,4464
11441,4465
8120,4466
10996,4467
7215,4468
9779,4469
11229,4470
4131,4471
4619,4472
1954,4473
2694,4474
11647,4475
9098,4476
6278,4477
3715,4478
2215,4479
8793,4480
7213,4481
7884,4482
12034,4483
259,4484
4098,4485
1195,4486
5490,4487
11204,4488
877,4489
10388,4490
7868,4491
8997,4492
4408,4493
207,4494
943,4495
3399,4496
9927,4497
2597,4498
9294,4499
8141,4500
2786,4501
2432,4502
5405,4503
8144,4504
831,4505
4831,4506
5456,4507
3618,4508
5704,4509
11722,4510
3232,4511
10728,4512
478,4513
5377,4514
9912,4515
10040,4516
926,4517
8636,4518
5929,4519
5508,4520
2789,4521
1583,4522
2652,4523
8369,4524
10916,4525
1273,4526
2083,4527
6154,4528
3945,4529
4630,4530
6450,4531
3463,4532
1142,4533
1135,4534
42,4535
6056,4536
1368,4537
1491,4538
1685,4539
2188,4540
8785,4541
3285,4542
10523,4543
6691,4544
3228,4545
3316,4546
3874,4547
2405,4548
1501,4549
7798,4550
4776,4551
6514,4552
3918,4553
231,4554
7109,4555
6191,4556
8905,4557
5380,4558
11307,4559
8146,4560
11484,4561
8076,4562
8281,4563
473,4564
6733,4565
4447,4566
2635,4567
10537,4568
11749,4569
10999,4570
9293,4571
7153,4572
4367,4573
6242,4574
5936,4575
9992,4576
8700,4577
5967,4578
808,4579
11675,4580
10548,4581
1856,4582
34,4583
2828,4584
10390,4585
8599,4586
5984,4587
8964,4588
9849,4589
6504,4590
3406,4591
4811,4592
11627,4593
1190,4594
1844,4595
6254,4596
10612,4597
8411,4598
4922,4599
915,4600
9763,4601
4629,4602
6983,4603
3346,4604
8978,4605
2277,4606
2252,4607
4375,4608
2530,4609
2933,4610
916,4611
1930,4612
1005,4613
11915,4614
1074,4615
1633,4616
5218,4617
4639,4618
5201,4619
4303,4620
6628,4621
1493,4622
2776,4623
9642,4624
11389,4625
5339,4626
3051,4627
1318,4628
2890,4629
864,4630
8030,4631
10817,4632
8343,4633
2963,4634
3094,4635
4085,4636
322,4637
4389,4638
11273,4639
7515,4640
806,4641
7014,4642
4450,4643
10177,4644
10792,4645
1039,4646
2207,4647
7674,4648
4482,4649
2227,4650
9833,4651
1638,4652
6751,4653
9972,4654
8761,4655
9113,4656
6822,4657
2032,4658
11108,4659
4552,4660
9137,4661
2703,4662
12019,4663
11674,4664
10092,4665
6097,4666
9543,4667
9337,4668
9069,4669
10285,4670
5641,4671
2023,4672
8348,4673
11529,4674
5999,4675
3661,4676
411,4677
2109,4678
955,4679
8035,4680
2756,4681
1017,4682
6539,4683
7083,4684
1052,4685
11297,4686
5758,4687
143,4688
5344,4689
9816,4690
2978,4691
4344,4692
6790,4693
898,4694
1103,4695
7399,4696
11402,4697
6890,4698
2907,4699
8427,4700
3265,4701
1141,4702
7960,4703
9681,4704
7562,4705
4141,4706
10233,4707
5240,4708
9616,4709
6473,4710
3922,4711
10636,4712
10594,4713
9451,4714
8885,4715
11660,4716
9235,4717
344,4718
652,4719
3791,4720
3464,4721
10585,4722
2309,4723
11268,4724
11993,4725
7492,4726
867,4727
3554,4728
9610,4729
6730,4730
6991,4731
9604,4732
11250,4733
7612,4734
5212,4735
5489,4736
295,4737
1048,4738
11705,4739
9131,4740
6820,4741
5205,4742
10982,4743
5332,4744
5092,4745
666,4746
6855,4747
10308,4748
4332,4749
4439,4750
7893,4751
11801,4752
7594,4753
6218,4754
2336,4755
3318,4756
8969,4757
9554,4758
6603,4759
9573,4760
6423,4761
4330,4762
5465,4763
7289,4764
6674,4765
9478,4766
10978,4767
3408,4768
7639,4769
8048,4770
5354,4771
11609,4772
5123,4773
5571,4774
6540,4775
11948,4776
7760,4777
5839,4778
4051,4779
1721,4780
10726,4781
2314,4782
7252,4783
1442,4784
8389,4785
12039,4786
2534,4787
4781,4788
7536,4789
9012,4790
9333,4791
6202,4792
10095,4793
5507,4794
1799,4795
8194,4796
8515,4797
5072,4798
6553,4799
5622,4800
7063,4801
2056,4802
963,4803
10312,4804
7079,4805
9352,4806
2494,4807
11212,4808
11105,4809
1421,4810
9790,4811
9367,4812
9924,4813
9390,4814
783,4815
5183,4816
2987,4817
9149,4818
9693,4819
8643,4820
827,4821
6180,4822
7315,4823
6510,4824
7568,4825
11447,4826
5334,4827
4044,4828
4422,4829
11468,4830
809,4831
8872,4832
1302,4833
11631,4834
9706,4835
5834,4836
4479,4837
8795,4838
7964,4839
2893,4840
6815,4841
4046,4842
6809,4843
9949,4844
116,4845
5371,4846
2271,4847
5871,4848
1483,4849
6631,4850
7849,4851
2934,4852
6331,4853
3949,4854
1594,4855
10507,4856
7416,4857
8361,4858
9128,4859
9648,4860
9508,4861
9266,4862
612,4863
3431,4864
2917,4865
5943,4866
2037,4867
4390,4868
416,4869
11807,4870
2792,4871
306,4872
9037,4873
10552,4874
7524,4875
3788,4876
8638,4877
9742,4878
6347,4879
9978,4880
7957,4881
10065,4882
2220,4883
4388,4884
719,4885
9138,4886
1060,4887
2181,4888
